dataset name,sample id,dimension,score
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Causal Reasoning,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Cognitive Flexibility,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Emotion Perception & Empathy (EPE),0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Episodic/Episodic-Like Memory,1
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Executive Function (EF),1
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Functional perception,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Inhibitory Control,2
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Language,2
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Mental Simulation,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Metacognition,2
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Object permanence,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Perception and Pattern Recognition,1
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Planning,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Procedural Memory,2
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Prospective Memory,2
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Semantic Memory,1
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Spatial reasoning and navigation,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Theory of Mind,0
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,Working Memory,2
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,ambiguity,5
CoQA_annotation,3ef8exott1v4eho6gb8pl03op06j11_7,factuality,5
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Causal Reasoning,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Cognitive Flexibility,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Emotion Perception & Empathy (EPE),0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Episodic/Episodic-Like Memory,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Executive Function (EF),0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Functional perception,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Inhibitory Control,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Language,1
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Mental Simulation,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Metacognition,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Object permanence,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Perception and Pattern Recognition,1
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Planning,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Procedural Memory,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Prospective Memory,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Semantic Memory,1
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Spatial reasoning and navigation,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Theory of Mind,0
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,Working Memory,2
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,ambiguity,5
CoQA_annotation,3hfnh7hemhei4jimtkd1pojg5i6qgk_4,factuality,5
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Causal Reasoning,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Cognitive Flexibility,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Emotion Perception & Empathy (EPE),0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Episodic/Episodic-Like Memory,1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Executive Function (EF),1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Functional perception,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Inhibitory Control,1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Language,1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Mental Simulation,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Metacognition,1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Object permanence,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Perception and Pattern Recognition,1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Planning,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Procedural Memory,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Prospective Memory,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Semantic Memory,1
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Spatial reasoning and navigation,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Theory of Mind,0
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,Working Memory,2
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,ambiguity,5
CoQA_annotation,3jbt3hlqf82xvoccjzm1aq9cbfvpz4_10,factuality,5
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Causal Reasoning,1
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Cognitive Flexibility,0
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Emotion Perception & Empathy (EPE),0
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Episodic/Episodic-Like Memory,1
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Executive Function (EF),0
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Functional perception,1
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Inhibitory Control,1
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Language,1
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Mental Simulation,0
CoQA_annotation,3jpsl1dz5szwrvsrrstap8d82bcnam_2,Metacognition,1
